5.0, 0.0
4.99960522101908, 0.06283019941676304
4.9984209464165, 0.1256504772166874
4.996447363202946, 0.1884509133496727
4.993684783030087, 0.25122159089884777
4.990133642141358, 0.31395259764656686
4.98579450130307, 0.3766340276396636
4.980668045715863, 0.4392559827537158
4.9747550849065005, 0.5018085742560745
4.968056552600042, 0.5642819243674084
4.9605735065723895, 0.6266661678215213
4.952307128483256, 0.6889514534231902
4.943258723689571, 0.7511279456037854
4.9334297210393405, 0.813185825974418
4.922821672646027, 0.8751152948763802
4.911436253643443, 0.936906572928623
4.899275261921234, 0.9985499025720351
4.886340617840967, 1.0600355496102734
4.872634363932885, 1.1213538047469058
4.85815866457337, 1.1824949851186233
4.842915805643155, 1.243449435824274
4.82690819416637, 1.3042075314494848
4.8101383579304295, 1.3647596775866258
4.792608945086879, 1.4250963123498805
4.774322723733214, 1.4852079078851745
4.755282581475767, 1.545084971874737
4.735491524973721, 1.6047180490360478
4.714952679464322, 1.6640977226149332
4.69366928826937, 1.7232146158725854
4.67164471228306, 1.7820593935662536
4.648882429441257, 1.8406227634233896
4.6253860341722906, 1.8988954776090052
4.601159236829352, 1.9568683341860122
4.576205863104588, 2.014532178568313
4.550529853424978, 2.0718779049664207
4.524135262330098, 2.1288964578253635
4.497026257831855, 2.1855788332546644
4.469207120756319, 2.241916080450161
4.440682244067723, 2.2978993031074393
4.4114561321747665, 2.3535196608266626
4.381533400219318, 2.4087683705085765
4.350918773347629, 2.4636367077414576
4.319617085964176, 2.518116008178804
4.287633280968262, 2.572197668907532
4.25497240897346, 2.625873149806478
4.221639627510076, 2.679133974894983
4.1876402002107085, 2.7319717336713456
4.152979495979063, 2.7843780824409397
4.117662988142137, 2.8363447456337827
4.081696253585919, 2.887863517111338
4.045084971874737, 2.938926261462366
4.007834924354383, 2.989524915287594
3.9699519932391762, 3.0396514884730275
3.9314421606830945, 3.0892980654516715
3.8923115078351174, 3.1384568064535023
3.8525662138789456, 3.1871199487434487
